value,time,ID,orig_measurement,type
220,2024-01-01 02:00:00,7-2,218,4p_household
95,2024-01-01 02:00:00,7-3,93,1p_household
160,2024-01-01 02:00:00,7-4,155,2p_household
220,2024-01-01 02:00:00,7-5,213,3p_household
150,2024-01-01 02:00:00,7-6,149,2p_household
90,2024-01-01 02:00:00,8-0,92,1p_household
150,2024-01-01 02:00:00,8-1,152,2p_household
95,2024-01-01 02:00:00,8-2,93,1p_household
90,2024-01-01 02:00:00,8-3,88,1p_household
90,2024-01-01 02:00:00,8-4,90,1p_household
220,2024-01-01 02:00:00,8-5,220,3p_household
220,2024-01-01 02:00:00,8-6,221,3p_household
200,2024-01-01 02:00:00,8-7,205,3p_household
220,2024-01-01 02:00:00,8-8,211,3p_household
85,2024-01-01 02:00:00,8-9,85,1p_household
150,2024-01-01 02:00:00,8-10,146,2p_household
220,2024-01-01 02:00:00,13-0,212,3p_household
90,2024-01-01 02:00:00,13-1,89,1p_household
220,2024-01-01 02:00:00,13-2,217,3p_household
150,2024-01-01 02:00:00,13-3,148,2p_household
90,2024-01-01 02:00:00,13-4,92,1p_household
150,2024-01-01 02:00:00,13-5,146,2p_household
220,2024-01-01 02:00:00,13-6,217,3p_household
200,2024-01-01 02:00:00,13-7,208,4p_household
150,2024-01-01 02:00:00,13-8,148,2p_household
85,2024-01-01 02:00:00,0-0,86,1p_household
200,2024-01-01 02:00:00,0-1,206,3p_household
200,2024-01-01 02:00:00,0-2,207,3p_household
220,2024-01-01 02:00:00,0-3,219,3p_household
220,2024-01-01 02:00:00,0-4,211,3p_household
90,2024-01-01 02:00:00,0-5,92,1p_household
90,2024-01-01 02:00:00,0-6,88,1p_household
85,2024-01-01 02:15:00,7-0,85,1p_household
85,2024-01-01 02:15:00,7-1,84,1p_household
220,2024-01-01 02:15:00,7-2,210,4p_household
85,2024-01-01 02:15:00,7-3,85,1p_household
140,2024-01-01 02:15:00,7-4,140,2p_household
200,2024-01-01 02:15:00,7-5,202,3p_household
140,2024-01-01 02:15:00,7-6,142,2p_household
90,2024-01-01 02:15:00,8-0,91,1p_household
140,2024-01-01 02:15:00,8-1,141,2p_household
85,2024-01-01 02:15:00,8-2,84,1p_household
85,2024-01-01 02:15:00,8-3,86,1p_household
90,2024-01-01 02:15:00,8-4,88,1p_household
220,2024-01-01 02:15:00,8-5,220,3p_household
220,2024-01-01 02:15:00,8-6,213,3p_household
220,2024-01-01 02:15:00,8-7,221,3p_household
200,2024-01-01 02:15:00,8-8,207,3p_household
85,2024-01-01 02:15:00,8-9,84,1p_household
140,2024-01-01 02:15:00,8-10,144,2p_household
220,2024-01-01 02:15:00,13-0,219,3p_household
85,2024-01-01 02:15:00,13-1,86,1p_household
220,2024-01-01 02:15:00,13-2,218,3p_household
140,2024-01-01 02:15:00,13-3,142,2p_household
85,2024-01-01 02:15:00,13-4,85,1p_household
150,2024-01-01 02:15:00,13-5,145,2p_household
220,2024-01-01 02:15:00,13-6,211,3p_household
220,2024-01-01 02:15:00,13-7,213,4p_household
150,2024-01-01 02:15:00,13-8,146,2p_household
85,2024-01-01 02:15:00,0-0,87,1p_household
220,2024-01-01 02:15:00,0-1,217,3p_household
200,2024-01-01 02:15:00,0-2,203,3p_household
220,2024-01-01 02:15:00,0-3,217,3p_household
220,2024-01-01 02:15:00,0-4,221,3p_household
90,2024-01-01 02:15:00,0-5,89,1p_household
85,2024-01-01 02:15:00,0-6,87,1p_household
200,2024-01-01 02:15:00,2-0,203,4p_household
220,2024-01-01 02:15:00,2-1,214,3p_household
90,2024-01-01 02:15:00,2-2,88,1p_household
200,2024-01-01 02:15:00,2-3,202,3p_household
90,2024-01-01 02:15:00,2-4,89,1p_household
90,2024-01-01 02:15:00,2-5,88,1p_household
90,2024-01-01 02:15:00,2-6,88,1p_household
200,2024-01-01 02:15:00,2-7,202,4p_household
85,2024-01-01 02:30:00,8-0,84,1p_household
150,2024-01-01 02:30:00,8-1,148,2p_household
85,2024-01-01 02:30:00,8-2,86,1p_household
90,2024-01-01 02:30:00,8-3,90,1p_household
85,2024-01-01 02:30:00,8-4,84,1p_household
200,2024-01-01 02:30:00,8-5,203,3p_household
200,2024-01-01 02:30:00,8-6,206,3p_household
220,2024-01-01 02:30:00,8-7,215,3p_household
220,2024-01-01 02:30:00,8-8,214,3p_household
85,2024-01-01 02:30:00,8-9,87,1p_household
140,2024-01-01 02:30:00,8-10,142,2p_household
220,2024-01-01 02:30:00,13-0,214,3p_household
85,2024-01-01 02:30:00,13-1,85,1p_household
200,2024-01-01 02:30:00,13-2,200,3p_household
150,2024-01-01 02:30:00,13-3,148,2p_household
85,2024-01-01 02:30:00,13-4,86,1p_household
150,2024-01-01 02:30:00,13-5,147,2p_household
200,2024-01-01 02:30:00,13-6,199,3p_household
220,2024-01-01 02:30:00,13-7,218,4p_household
150,2024-01-01 02:30:00,13-8,148,2p_household
85,2024-01-01 02:30:00,0-0,83,1p_household
200,2024-01-01 02:30:00,0-1,202,3p_household
220,2024-01-01 02:30:00,0-2,210,3p_household
200,2024-01-01 02:30:00,0-3,199,3p_household
220,2024-01-01 02:30:00,0-4,215,3p_household
90,2024-01-01 02:30:00,0-5,90,1p_household
90,2024-01-01 02:30:00,0-6,89,1p_household
220,2024-01-01 02:30:00,2-0,214,4p_household
200,2024-01-01 02:30:00,2-1,204,3p_household
90,2024-01-01 02:30:00,2-2,88,1p_household
220,2024-01-01 02:30:00,2-3,218,3p_household
90,2024-01-01 02:30:00,2-4,91,1p_household
90,2024-01-01 02:30:00,2-5,88,1p_household
90,2024-01-01 02:30:00,2-6,89,1p_household
200,2024-01-01 02:30:00,2-7,209,4p_household
90,2024-01-01 02:30:00,7-0,88,1p_household
90,2024-01-01 02:30:00,7-1,90,1p_household
200,2024-01-01 02:30:00,7-2,204,4p_household
85,2024-01-01 02:30:00,7-3,83,1p_household
140,2024-01-01 02:30:00,7-4,138,2p_household
200,2024-01-01 02:30:00,7-5,202,3p_household
150,2024-01-01 02:30:00,7-6,146,2p_household
220,2024-01-01 02:45:00,13-0,217,3p_household
90,2024-01-01 02:45:00,13-1,90,1p_household
200,2024-01-01 02:45:00,13-2,203,3p_household
140,2024-01-01 02:45:00,13-3,142,2p_household
85,2024-01-01 02:45:00,13-4,87,1p_household
150,2024-01-01 02:45:00,13-5,145,2p_household
220,2024-01-01 02:45:00,13-6,214,3p_household
200,2024-01-01 02:45:00,13-7,201,4p_household
140,2024-01-01 02:45:00,13-8,139,2p_household
85,2024-01-01 02:45:00,0-0,84,1p_household
200,2024-01-01 02:45:00,0-1,201,3p_household
200,2024-01-01 02:45:00,0-2,204,3p_household
200,2024-01-01 02:45:00,0-3,202,3p_household
200,2024-01-01 02:45:00,0-4,206,3p_household
90,2024-01-01 02:45:00,0-5,89,1p_household
90,2024-01-01 02:45:00,0-6,88,1p_household
200,2024-01-01 02:45:00,2-0,198,4p_household
200,2024-01-01 02:45:00,2-1,202,3p_household
85,2024-01-01 02:45:00,2-2,84,1p_household
200,2024-01-01 02:45:00,2-3,200,3p_household
80,2024-01-01 02:45:00,2-4,82,1p_household
85,2024-01-01 02:45:00,2-5,83,1p_household
85,2024-01-01 02:45:00,2-6,85,1p_household
220,2024-01-01 02:45:00,2-7,214,4p_household
85,2024-01-01 02:45:00,7-0,86,1p_household
85,2024-01-01 02:45:00,7-1,83,1p_household
200,2024-01-01 02:45:00,7-2,198,4p_household
90,2024-01-01 02:45:00,7-3,88,1p_household
140,2024-01-01 02:45:00,7-4,136,2p_household
200,2024-01-01 02:45:00,7-5,209,3p_household
140,2024-01-01 02:45:00,7-6,144,2p_household
85,2024-01-01 02:45:00,8-0,84,1p_household
150,2024-01-01 02:45:00,8-1,147,2p_household
85,2024-01-01 02:45:00,8-2,86,1p_household
85,2024-01-01 02:45:00,8-3,83,1p_household
85,2024-01-01 02:45:00,8-4,84,1p_household
200,2024-01-01 02:45:00,8-5,204,3p_household
200,2024-01-01 02:45:00,8-6,198,3p_household
220,2024-01-01 02:45:00,8-7,215,3p_household
200,2024-01-01 02:45:00,8-8,204,3p_household
85,2024-01-01 02:45:00,8-9,84,1p_household
140,2024-01-01 02:45:00,8-10,139,2p_household
90,2024-01-01 03:00:00,0-0,90,1p_household
220,2024-01-01 03:00:00,0-1,216,3p_household
200,2024-01-01 03:00:00,0-2,205,3p_household
220,2024-01-01 03:00:00,0-3,213,3p_household
200,2024-01-01 03:00:00,0-4,197,3p_household
85,2024-01-01 03:00:00,0-5,85,1p_household
85,2024-01-01 03:00:00,0-6,87,1p_household
200,2024-01-01 03:00:00,2-0,204,4p_household
200,2024-01-01 03:00:00,2-1,207,3p_household
85,2024-01-01 03:00:00,2-2,86,1p_household
220,2024-01-01 03:00:00,2-3,213,3p_household
90,2024-01-01 03:00:00,2-4,90,1p_household
85,2024-01-01 03:00:00,2-5,84,1p_household
90,2024-01-01 03:00:00,2-6,90,1p_household
220,2024-01-01 03:00:00,2-7,211,4p_household
90,2024-01-01 03:00:00,7-0,88,1p_household
85,2024-01-01 03:00:00,7-1,87,1p_household
220,2024-01-01 03:00:00,7-2,211,4p_household
85,2024-01-01 03:00:00,7-3,86,1p_household
140,2024-01-01 03:00:00,7-4,135,2p_household
200,2024-01-01 03:00:00,7-5,203,3p_household
140,2024-01-01 03:00:00,7-6,139,2p_household
85,2024-01-01 03:00:00,8-0,83,1p_household
140,2024-01-01 03:00:00,8-1,137,2p_household
90,2024-01-01 03:00:00,8-2,89,1p_household
85,2024-01-01 03:00:00,8-3,84,1p_household
90,2024-01-01 03:00:00,8-4,90,1p_household
200,2024-01-01 03:00:00,8-5,198,3p_household
200,2024-01-01 03:00:00,8-6,208,3p_household
220,2024-01-01 03:00:00,8-7,214,3p_household
200,2024-01-01 03:00:00,8-8,203,3p_household
85,2024-01-01 03:00:00,8-9,86,1p_household
140,2024-01-01 03:00:00,8-10,143,2p_household
