value,time,ID,orig_measurement,type
360,2024-01-01 00:15:00,13-6,363,3p_household
380,2024-01-01 00:15:00,13-7,374,4p_household
260,2024-01-01 00:15:00,13-8,257,2p_household
360,2024-01-01 00:15:00,2-0,366,4p_household
340,2024-01-01 00:15:00,2-1,347,3p_household
150,2024-01-01 00:15:00,2-2,148,1p_household
340,2024-01-01 00:15:00,2-3,349,3p_household
140,2024-01-01 00:15:00,2-4,143,1p_household
150,2024-01-01 00:15:00,2-5,153,1p_household
150,2024-01-01 00:15:00,2-6,146,1p_household
360,2024-01-01 00:15:00,2-7,357,4p_household
130,2024-01-01 00:30:00,7-0,134,1p_household
130,2024-01-01 00:30:00,7-1,129,1p_household
320,2024-01-01 00:30:00,7-2,322,4p_household
130,2024-01-01 00:30:00,7-3,128,1p_household
220,2024-01-01 00:30:00,7-4,226,2p_household
320,2024-01-01 00:30:00,7-5,312,3p_household
240,2024-01-01 00:30:00,7-6,231,2p_household
130,2024-01-01 00:30:00,8-0,131,1p_household
220,2024-01-01 00:30:00,8-1,225,2p_household
140,2024-01-01 00:30:00,8-2,136,1p_household
130,2024-01-01 00:30:00,8-3,130,1p_household
130,2024-01-01 00:30:00,8-4,131,1p_household
320,2024-01-01 00:30:00,8-5,310,3p_household
340,2024-01-01 00:30:00,8-6,332,3p_household
320,2024-01-01 00:30:00,8-7,324,3p_household
320,2024-01-01 00:30:00,8-8,317,3p_household
140,2024-01-01 00:30:00,8-9,137,1p_household
220,2024-01-01 00:30:00,8-10,213,2p_household
130,2024-01-01 00:30:00,0-0,134,1p_household
300,2024-01-01 00:30:00,0-1,308,3p_household
300,2024-01-01 00:30:00,0-2,309,3p_household
320,2024-01-01 00:30:00,0-3,322,3p_household
320,2024-01-01 00:30:00,0-4,316,3p_household
130,2024-01-01 00:30:00,0-5,128,1p_household
130,2024-01-01 00:30:00,0-6,133,1p_household
320,2024-01-01 00:30:00,13-0,328,3p_household
140,2024-01-01 00:30:00,13-1,137,1p_household
300,2024-01-01 00:30:00,13-2,307,3p_household
220,2024-01-01 00:30:00,13-3,229,2p_household
140,2024-01-01 00:30:00,13-4,135,1p_household
220,2024-01-01 00:30:00,13-5,226,2p_household
320,2024-01-01 00:30:00,13-6,328,3p_household
320,2024-01-01 00:30:00,13-7,311,4p_household
220,2024-01-01 00:30:00,13-8,221,2p_household
340,2024-01-01 00:30:00,2-0,331,4p_household
340,2024-01-01 00:30:00,2-1,330,3p_household
140,2024-01-01 00:30:00,2-2,139,1p_household
320,2024-01-01 00:30:00,2-3,329,3p_household
130,2024-01-01 00:30:00,2-4,127,1p_household
130,2024-01-01 00:30:00,2-5,130,1p_household
130,2024-01-01 00:30:00,2-6,130,1p_household
320,2024-01-01 00:30:00,2-7,329,4p_household
120,2024-01-01 00:45:00,7-0,124,1p_household
120,2024-01-01 00:45:00,7-1,122,1p_household
300,2024-01-01 00:45:00,7-2,291,4p_household
130,2024-01-01 00:45:00,7-3,125,1p_household
190,2024-01-01 00:45:00,7-4,193,2p_household
300,2024-01-01 00:45:00,7-5,299,3p_household
190,2024-01-01 00:45:00,7-6,194,2p_household
120,2024-01-01 00:45:00,8-0,121,1p_household
200,2024-01-01 00:45:00,8-1,203,2p_household
120,2024-01-01 00:45:00,8-2,116,1p_household
120,2024-01-01 00:45:00,8-3,118,1p_household
120,2024-01-01 00:45:00,8-4,121,1p_household
280,2024-01-01 00:45:00,8-5,282,3p_household
300,2024-01-01 00:45:00,8-6,298,3p_household
280,2024-01-01 00:45:00,8-7,285,3p_household
300,2024-01-01 00:45:00,8-8,298,3p_household
120,2024-01-01 00:45:00,8-9,116,1p_household
200,2024-01-01 00:45:00,8-10,199,2p_household
120,2024-01-01 00:45:00,0-0,119,1p_household
300,2024-01-01 00:45:00,0-1,302,3p_household
280,2024-01-01 00:45:00,0-2,277,3p_household
300,2024-01-01 00:45:00,0-3,303,3p_household
300,2024-01-01 00:45:00,0-4,294,3p_household
120,2024-01-01 00:45:00,0-5,123,1p_household
120,2024-01-01 00:45:00,0-6,124,1p_household
300,2024-01-01 00:45:00,13-0,290,3p_household
120,2024-01-01 00:45:00,13-1,120,1p_household
280,2024-01-01 00:45:00,13-2,283,3p_household
190,2024-01-01 00:45:00,13-3,191,2p_household
120,2024-01-01 00:45:00,13-4,123,1p_household
200,2024-01-01 00:45:00,13-5,198,2p_household
280,2024-01-01 00:45:00,13-6,286,3p_household
300,2024-01-01 00:45:00,13-7,291,4p_household
200,2024-01-01 00:45:00,13-8,203,2p_household
300,2024-01-01 00:45:00,2-0,302,4p_household
280,2024-01-01 00:45:00,2-1,288,3p_household
120,2024-01-01 00:45:00,2-2,115,1p_household
300,2024-01-01 00:45:00,2-3,295,3p_household
130,2024-01-01 00:45:00,2-4,126,1p_household
120,2024-01-01 00:45:00,2-5,118,1p_household
120,2024-01-01 00:45:00,2-6,119,1p_household
300,2024-01-01 00:45:00,2-7,301,4p_household
110,2024-01-01 01:00:00,7-0,113,1p_household
110,2024-01-01 01:00:00,7-1,113,1p_household
280,2024-01-01 01:00:00,7-2,270,4p_household
110,2024-01-01 01:00:00,7-3,111,1p_household
180,2024-01-01 01:00:00,7-4,180,2p_household
280,2024-01-01 01:00:00,7-5,275,3p_household
180,2024-01-01 01:00:00,7-6,178,2p_household
120,2024-01-01 01:00:00,8-0,115,1p_household
190,2024-01-01 01:00:00,8-1,187,2p_household
110,2024-01-01 01:00:00,8-2,111,1p_household
110,2024-01-01 01:00:00,8-3,105,1p_household
120,2024-01-01 01:00:00,8-4,115,1p_household
260,2024-01-01 01:00:00,8-5,259,3p_household
260,2024-01-01 01:00:00,8-6,261,3p_household
280,2024-01-01 01:00:00,8-7,270,3p_household
260,2024-01-01 01:00:00,8-8,256,3p_household
110,2024-01-01 01:00:00,8-9,109,1p_household
180,2024-01-01 01:00:00,8-10,184,2p_household
110,2024-01-01 01:00:00,0-0,114,1p_household
260,2024-01-01 01:00:00,0-1,263,3p_household
280,2024-01-01 01:00:00,0-2,271,3p_household
260,2024-01-01 01:00:00,0-3,261,3p_household
260,2024-01-01 01:00:00,0-4,254,3p_household
110,2024-01-01 01:00:00,0-5,114,1p_household
110,2024-01-01 01:00:00,0-6,108,1p_household
260,2024-01-01 01:00:00,13-0,258,3p_household
110,2024-01-01 01:00:00,13-1,110,1p_household
260,2024-01-01 01:00:00,13-2,269,3p_household
180,2024-01-01 01:00:00,13-3,177,2p_household
110,2024-01-01 01:00:00,13-4,108,1p_household
190,2024-01-01 01:00:00,13-5,188,2p_household
260,2024-01-01 01:00:00,13-6,263,3p_household
260,2024-01-01 01:00:00,13-7,253,4p_household
180,2024-01-01 01:00:00,13-8,179,2p_household
260,2024-01-01 01:00:00,2-0,262,4p_household
260,2024-01-01 01:00:00,2-1,265,3p_household
110,2024-01-01 01:00:00,2-2,105,1p_household
260,2024-01-01 01:00:00,2-3,254,3p_household
110,2024-01-01 01:00:00,2-4,110,1p_household
110,2024-01-01 01:00:00,2-5,113,1p_household
110,2024-01-01 01:00:00,2-6,114,1p_household
260,2024-01-01 01:00:00,2-7,251,4p_household
95,2024-01-01 01:15:00,7-0,97,1p_household
95,2024-01-01 01:15:00,7-1,97,1p_household
260,2024-01-01 01:15:00,7-2,256,4p_household
95,2024-01-01 01:15:00,7-3,97,1p_household
160,2024-01-01 01:15:00,7-4,160,2p_household
240,2024-01-01 01:15:00,7-5,239,3p_household
170,2024-01-01 01:15:00,7-6,170,2p_household
100,2024-01-01 01:15:00,8-0,99,1p_household
170,2024-01-01 01:15:00,8-1,166,2p_household
100,2024-01-01 01:15:00,8-2,102,1p_household
95,2024-01-01 01:15:00,8-3,97,1p_household
95,2024-01-01 01:15:00,8-4,97,1p_household
240,2024-01-01 01:15:00,8-5,247,3p_household
240,2024-01-01 01:15:00,8-6,246,3p_household
240,2024-01-01 01:15:00,8-7,237,3p_household
240,2024-01-01 01:15:00,8-8,247,3p_household
110,2024-01-01 01:15:00,8-9,105,1p_household
170,2024-01-01 01:15:00,8-10,169,2p_household
100,2024-01-01 01:15:00,0-0,103,1p_household
260,2024-01-01 01:15:00,0-1,255,3p_household
240,2024-01-01 01:15:00,0-2,242,3p_household
240,2024-01-01 01:15:00,0-3,234,3p_household
260,2024-01-01 01:15:00,0-4,250,3p_household
95,2024-01-01 01:15:00,0-5,97,1p_household
100,2024-01-01 01:15:00,0-6,104,1p_household
240,2024-01-01 01:15:00,13-0,243,3p_household
100,2024-01-01 01:15:00,13-1,100,1p_household
260,2024-01-01 01:15:00,13-2,250,3p_household
170,2024-01-01 01:15:00,13-3,167,2p_household
100,2024-01-01 01:15:00,13-4,98,1p_household
160,2024-01-01 01:15:00,13-5,160,2p_household
260,2024-01-01 01:15:00,13-6,251,3p_household
240,2024-01-01 01:15:00,13-7,245,4p_household
170,2024-01-01 01:15:00,13-8,173,2p_household
240,2024-01-01 01:15:00,2-0,240,4p_household
240,2024-01-01 01:15:00,2-1,244,3p_household
100,2024-01-01 01:15:00,2-2,101,1p_household
240,2024-01-01 01:15:00,2-3,242,3p_household
110,2024-01-01 01:15:00,2-4,106,1p_household
110,2024-01-01 01:15:00,2-5,106,1p_household
100,2024-01-01 01:15:00,2-6,102,1p_household
240,2024-01-01 01:15:00,2-7,246,4p_household
100,2024-01-01 01:30:00,7-0,99,1p_household
90,2024-01-01 01:30:00,7-1,92,1p_household
220,2024-01-01 01:30:00,7-2,221,4p_household
90,2024-01-01 01:30:00,7-3,92,1p_household
160,2024-01-01 01:30:00,7-4,155,2p_household
220,2024-01-01 01:30:00,7-5,228,3p_household
170,2024-01-01 01:30:00,7-6,165,2p_household
95,2024-01-01 01:30:00,8-0,97,1p_household
170,2024-01-01 01:30:00,8-1,166,2p_household
90,2024-01-01 01:30:00,8-2,91,1p_household
100,2024-01-01 01:30:00,8-3,98,1p_household
95,2024-01-01 01:30:00,8-4,95,1p_household
240,2024-01-01 01:30:00,8-5,233,3p_household
240,2024-01-01 01:30:00,8-6,238,3p_household
220,2024-01-01 01:30:00,8-7,222,3p_household
240,2024-01-01 01:30:00,8-8,235,3p_household
100,2024-01-01 01:30:00,8-9,98,1p_household
150,2024-01-01 01:30:00,8-10,151,2p_household
90,2024-01-01 01:30:00,0-0,92,1p_household
240,2024-01-01 01:30:00,0-1,242,3p_household
220,2024-01-01 01:30:00,0-2,226,3p_household
220,2024-01-01 01:30:00,0-3,223,3p_household
240,2024-01-01 01:30:00,0-4,236,3p_household
95,2024-01-01 01:30:00,0-5,95,1p_household
100,2024-01-01 01:30:00,0-6,100,1p_household
240,2024-01-01 01:30:00,13-0,230,3p_household
95,2024-01-01 01:30:00,13-1,97,1p_household
220,2024-01-01 01:30:00,13-2,229,3p_household
170,2024-01-01 01:30:00,13-3,165,2p_household
100,2024-01-01 01:30:00,13-4,99,1p_household
160,2024-01-01 01:30:00,13-5,157,2p_household
240,2024-01-01 01:30:00,13-6,235,3p_household
220,2024-01-01 01:30:00,13-7,226,4p_household
150,2024-01-01 01:30:00,13-8,153,2p_household
220,2024-01-01 01:30:00,2-0,229,4p_household
240,2024-01-01 01:30:00,2-1,232,3p_household
95,2024-01-01 01:30:00,2-2,94,1p_household
220,2024-01-01 01:30:00,2-3,221,3p_household
100,2024-01-01 01:30:00,2-4,100,1p_household
90,2024-01-01 01:30:00,2-5,92,1p_household
95,2024-01-01 01:30:00,2-6,97,1p_household
240,2024-01-01 01:30:00,2-7,232,4p_household
90,2024-01-01 01:45:00,7-0,89,1p_household
95,2024-01-01 01:45:00,7-1,93,1p_household
220,2024-01-01 01:45:00,7-2,223,4p_household
95,2024-01-01 01:45:00,7-3,96,1p_household
160,2024-01-01 01:45:00,7-4,156,2p_household
220,2024-01-01 01:45:00,7-5,224,3p_household
150,2024-01-01 01:45:00,7-6,147,2p_household
90,2024-01-01 01:45:00,8-0,89,1p_household
150,2024-01-01 01:45:00,8-1,150,2p_household
90,2024-01-01 01:45:00,8-2,90,1p_household
90,2024-01-01 01:45:00,8-3,90,1p_household
95,2024-01-01 01:45:00,8-4,94,1p_household
220,2024-01-01 01:45:00,8-5,227,3p_household
220,2024-01-01 01:45:00,8-6,227,3p_household
220,2024-01-01 01:45:00,8-7,228,3p_household
220,2024-01-01 01:45:00,8-8,221,3p_household
95,2024-01-01 01:45:00,8-9,94,1p_household
150,2024-01-01 01:45:00,8-10,152,2p_household
90,2024-01-01 01:45:00,0-0,88,1p_household
220,2024-01-01 01:45:00,0-1,212,3p_household
220,2024-01-01 01:45:00,0-2,228,3p_household
220,2024-01-01 01:45:00,0-3,221,3p_household
220,2024-01-01 01:45:00,0-4,215,3p_household
90,2024-01-01 01:45:00,0-5,89,1p_household
95,2024-01-01 01:45:00,0-6,96,1p_household
220,2024-01-01 01:45:00,13-0,220,3p_household
95,2024-01-01 01:45:00,13-1,93,1p_household
220,2024-01-01 01:45:00,13-2,212,3p_household
150,2024-01-01 01:45:00,13-3,145,2p_household
90,2024-01-01 01:45:00,13-4,89,1p_household
150,2024-01-01 01:45:00,13-5,151,2p_household
220,2024-01-01 01:45:00,13-6,219,3p_household
220,2024-01-01 01:45:00,13-7,220,4p_household
150,2024-01-01 01:45:00,13-8,149,2p_household
220,2024-01-01 01:45:00,2-0,214,4p_household
220,2024-01-01 01:45:00,2-1,217,3p_household
95,2024-01-01 01:45:00,2-2,96,1p_household
220,2024-01-01 01:45:00,2-3,227,3p_household
90,2024-01-01 01:45:00,2-4,90,1p_household
90,2024-01-01 01:45:00,2-5,89,1p_household
95,2024-01-01 01:45:00,2-6,94,1p_household
220,2024-01-01 01:45:00,2-7,229,4p_household
90,2024-01-01 02:00:00,7-0,92,1p_household
90,2024-01-01 02:00:00,7-1,92,1p_household
220,2024-01-01 02:00:00,7-2,216,4p_household
90,2024-01-01 02:00:00,7-3,89,1p_household
150,2024-01-01 02:00:00,7-4,148,2p_household
220,2024-01-01 02:00:00,7-5,224,3p_household
150,2024-01-01 02:00:00,7-6,151,2p_household
90,2024-01-01 02:00:00,8-0,90,1p_household
140,2024-01-01 02:00:00,8-1,141,2p_household
90,2024-01-01 02:00:00,8-2,89,1p_household
90,2024-01-01 02:00:00,8-3,90,1p_household
90,2024-01-01 02:00:00,8-4,89,1p_household
220,2024-01-01 02:00:00,8-5,211,3p_household
200,2024-01-01 02:00:00,8-6,206,3p_household
220,2024-01-01 02:00:00,8-7,212,3p_household
220,2024-01-01 02:00:00,8-8,211,3p_household
85,2024-01-01 02:00:00,8-9,87,1p_household
140,2024-01-01 02:00:00,8-10,141,2p_household
90,2024-01-01 02:00:00,0-0,89,1p_household
220,2024-01-01 02:00:00,0-1,217,3p_household
220,2024-01-01 02:00:00,0-2,214,3p_household
220,2024-01-01 02:00:00,0-3,222,3p_household
200,2024-01-01 02:00:00,0-4,205,3p_household
90,2024-01-01 02:00:00,0-5,90,1p_household
90,2024-01-01 02:00:00,0-6,88,1p_household
220,2024-01-01 02:00:00,13-0,211,3p_household
90,2024-01-01 02:00:00,13-1,89,1p_household
200,2024-01-01 02:00:00,13-2,207,3p_household
150,2024-01-01 02:00:00,13-3,148,2p_household
90,2024-01-01 02:00:00,13-4,90,1p_household
150,2024-01-01 02:00:00,13-5,147,2p_household
200,2024-01-01 02:00:00,13-6,205,3p_household
220,2024-01-01 02:00:00,13-7,214,4p_household
150,2024-01-01 02:00:00,13-8,152,2p_household
200,2024-01-01 02:00:00,2-0,205,4p_household
220,2024-01-01 02:00:00,2-1,223,3p_household
90,2024-01-01 02:00:00,2-2,88,1p_household
200,2024-01-01 02:00:00,2-3,208,3p_household
95,2024-01-01 02:00:00,2-4,93,1p_household
90,2024-01-01 02:00:00,2-5,90,1p_household
95,2024-01-01 02:00:00,2-6,93,1p_household
200,2024-01-01 02:00:00,2-7,205,4p_household
90,2024-01-01 02:15:00,7-0,89,1p_household
90,2024-01-01 02:15:00,7-1,88,1p_household
200,2024-01-01 02:15:00,7-2,205,4p_household
90,2024-01-01 02:15:00,7-3,88,1p_household
140,2024-01-01 02:15:00,7-4,144,2p_household
220,2024-01-01 02:15:00,7-5,213,3p_household
150,2024-01-01 02:15:00,7-6,151,2p_household
90,2024-01-01 02:15:00,8-0,89,1p_household
150,2024-01-01 02:15:00,8-1,150,2p_household
85,2024-01-01 02:15:00,8-2,87,1p_household
90,2024-01-01 02:15:00,8-3,89,1p_household
90,2024-01-01 02:15:00,8-4,88,1p_household
220,2024-01-01 02:15:00,8-5,221,3p_household
220,2024-01-01 02:15:00,8-6,210,3p_household
200,2024-01-01 02:15:00,8-7,205,3p_household
220,2024-01-01 02:15:00,8-8,214,3p_household
90,2024-01-01 02:15:00,8-9,90,1p_household
140,2024-01-01 02:15:00,8-10,144,2p_household
90,2024-01-01 02:15:00,0-0,89,1p_household
220,2024-01-01 02:15:00,0-1,212,3p_household
220,2024-01-01 02:15:00,0-2,212,3p_household
220,2024-01-01 02:15:00,0-3,212,3p_household
200,2024-01-01 02:15:00,0-4,207,3p_household
90,2024-01-01 02:15:00,0-5,91,1p_household
90,2024-01-01 02:15:00,0-6,90,1p_household
220,2024-01-01 02:15:00,13-0,217,3p_household
90,2024-01-01 02:15:00,13-1,91,1p_household
220,2024-01-01 02:15:00,13-2,222,3p_household
150,2024-01-01 02:15:00,13-3,146,2p_household
90,2024-01-01 02:15:00,13-4,91,1p_household
150,2024-01-01 02:15:00,13-5,150,2p_household
220,2024-01-01 02:15:00,13-6,211,3p_household
220,2024-01-01 02:15:00,13-7,219,4p_household
150,2024-01-01 02:15:00,13-8,149,2p_household
220,2024-01-01 02:15:00,2-0,211,4p_household
220,2024-01-01 02:15:00,2-1,219,3p_household
85,2024-01-01 02:15:00,2-2,85,1p_household
200,2024-01-01 02:15:00,2-3,207,3p_household
85,2024-01-01 02:15:00,2-4,84,1p_household
85,2024-01-01 02:15:00,2-5,84,1p_household
90,2024-01-01 02:15:00,2-6,88,1p_household
220,2024-01-01 02:15:00,2-7,214,4p_household
90,2024-01-01 02:30:00,7-0,91,1p_household
85,2024-01-01 02:30:00,7-1,85,1p_household
200,2024-01-01 02:30:00,7-2,206,4p_household
85,2024-01-01 02:30:00,7-3,85,1p_household
150,2024-01-01 02:30:00,7-4,145,2p_household
200,2024-01-01 02:30:00,7-5,208,3p_household
140,2024-01-01 02:30:00,7-6,139,2p_household
85,2024-01-01 02:30:00,8-0,87,1p_household
140,2024-01-01 02:30:00,8-1,143,2p_household
85,2024-01-01 02:30:00,8-2,83,1p_household
90,2024-01-01 02:30:00,8-3,88,1p_household
85,2024-01-01 02:30:00,8-4,87,1p_household
220,2024-01-01 02:30:00,8-5,215,3p_household
200,2024-01-01 02:30:00,8-6,202,3p_household
220,2024-01-01 02:30:00,8-7,217,3p_household
200,2024-01-01 02:30:00,8-8,199,3p_household
85,2024-01-01 02:30:00,8-9,86,1p_household
150,2024-01-01 02:30:00,8-10,147,2p_household
85,2024-01-01 02:30:00,0-0,85,1p_household
220,2024-01-01 02:30:00,0-1,213,3p_household
200,2024-01-01 02:30:00,0-2,206,3p_household
220,2024-01-01 02:30:00,0-3,215,3p_household
200,2024-01-01 02:30:00,0-4,203,3p_household
85,2024-01-01 02:30:00,0-5,85,1p_household
85,2024-01-01 02:30:00,0-6,86,1p_household
220,2024-01-01 02:30:00,13-0,216,3p_household
90,2024-01-01 02:30:00,13-1,88,1p_household
220,2024-01-01 02:30:00,13-2,213,3p_household
140,2024-01-01 02:30:00,13-3,144,2p_household
90,2024-01-01 02:30:00,13-4,88,1p_household
150,2024-01-01 02:30:00,13-5,148,2p_household
220,2024-01-01 02:30:00,13-6,211,3p_household
200,2024-01-01 02:30:00,13-7,206,4p_household
150,2024-01-01 02:30:00,13-8,148,2p_household
220,2024-01-01 02:30:00,2-0,212,4p_household
220,2024-01-01 02:30:00,2-1,211,3p_household
90,2024-01-01 02:30:00,2-2,89,1p_household
200,2024-01-01 02:30:00,2-3,207,3p_household
90,2024-01-01 02:30:00,2-4,89,1p_household
85,2024-01-01 02:30:00,2-5,83,1p_household
90,2024-01-01 02:30:00,2-6,90,1p_household
220,2024-01-01 02:30:00,2-7,216,4p_household
80,2024-01-01 02:45:00,7-0,82,1p_household
85,2024-01-01 02:45:00,7-1,87,1p_household
200,2024-01-01 02:45:00,7-2,203,4p_household
90,2024-01-01 02:45:00,7-3,90,1p_household
140,2024-01-01 02:45:00,7-4,139,2p_household
200,2024-01-01 02:45:00,7-5,204,3p_household
140,2024-01-01 02:45:00,7-6,143,2p_household
85,2024-01-01 02:45:00,8-0,85,1p_household
140,2024-01-01 02:45:00,8-1,144,2p_household
85,2024-01-01 02:45:00,8-2,84,1p_household
85,2024-01-01 02:45:00,8-3,84,1p_household
90,2024-01-01 02:45:00,8-4,89,1p_household
220,2024-01-01 02:45:00,8-5,215,3p_household
200,2024-01-01 02:45:00,8-6,208,3p_household
200,2024-01-01 02:45:00,8-7,205,3p_household
200,2024-01-01 02:45:00,8-8,208,3p_household
85,2024-01-01 02:45:00,8-9,86,1p_household
140,2024-01-01 02:45:00,8-10,144,2p_household
90,2024-01-01 02:45:00,0-0,89,1p_household
220,2024-01-01 02:45:00,0-1,215,3p_household
220,2024-01-01 02:45:00,0-2,213,3p_household
220,2024-01-01 02:45:00,0-3,213,3p_household
200,2024-01-01 02:45:00,0-4,201,3p_household
90,2024-01-01 02:45:00,0-5,89,1p_household
90,2024-01-01 02:45:00,0-6,90,1p_household
200,2024-01-01 02:45:00,13-0,205,3p_household
85,2024-01-01 02:45:00,13-1,83,1p_household
220,2024-01-01 02:45:00,13-2,217,3p_household
140,2024-01-01 02:45:00,13-3,137,2p_household
90,2024-01-01 02:45:00,13-4,89,1p_household
150,2024-01-01 02:45:00,13-5,146,2p_household
200,2024-01-01 02:45:00,13-6,208,3p_household
220,2024-01-01 02:45:00,13-7,216,4p_household
140,2024-01-01 02:45:00,13-8,140,2p_household
220,2024-01-01 02:45:00,2-0,210,4p_household
200,2024-01-01 02:45:00,2-1,200,3p_household
85,2024-01-01 02:45:00,2-2,85,1p_household
200,2024-01-01 02:45:00,2-3,199,3p_household
85,2024-01-01 02:45:00,2-4,86,1p_household
85,2024-01-01 02:45:00,2-5,83,1p_household
85,2024-01-01 02:45:00,2-6,86,1p_household
200,2024-01-01 02:45:00,2-7,200,4p_household
90,2024-01-01 03:00:00,7-0,88,1p_household
80,2024-01-01 03:00:00,7-1,82,1p_household
220,2024-01-01 03:00:00,7-2,213,4p_household
90,2024-01-01 03:00:00,7-3,90,1p_household
140,2024-01-01 03:00:00,7-4,144,2p_household
220,2024-01-01 03:00:00,7-5,214,3p_household
140,2024-01-01 03:00:00,7-6,135,2p_household
90,2024-01-01 03:00:00,8-0,89,1p_household
140,2024-01-01 03:00:00,8-1,142,2p_household
85,2024-01-01 03:00:00,8-2,84,1p_household
85,2024-01-01 03:00:00,8-3,84,1p_household
85,2024-01-01 03:00:00,8-4,84,1p_household
200,2024-01-01 03:00:00,8-5,206,3p_household
220,2024-01-01 03:00:00,8-6,212,3p_household
220,2024-01-01 03:00:00,8-7,211,3p_household
200,2024-01-01 03:00:00,8-8,198,3p_household
85,2024-01-01 03:00:00,8-9,84,1p_household
140,2024-01-01 03:00:00,8-10,138,2p_household
85,2024-01-01 03:00:00,0-0,87,1p_household
220,2024-01-01 03:00:00,0-1,211,3p_household
200,2024-01-01 03:00:00,0-2,206,3p_household
220,2024-01-01 03:00:00,0-3,212,3p_household
200,2024-01-01 03:00:00,0-4,201,3p_household
85,2024-01-01 03:00:00,0-5,85,1p_household
85,2024-01-01 03:00:00,0-6,87,1p_household
200,2024-01-01 03:00:00,13-0,206,3p_household
85,2024-01-01 03:00:00,13-1,85,1p_household
200,2024-01-01 03:00:00,13-2,208,3p_household
140,2024-01-01 03:00:00,13-3,138,2p_household
85,2024-01-01 03:00:00,13-4,86,1p_household
150,2024-01-01 03:00:00,13-5,145,2p_household
200,2024-01-01 03:00:00,13-6,199,3p_household
220,2024-01-01 03:00:00,13-7,216,4p_household
